196,250,96
196,250,96
196,250,96
1315,250,98
1315,250,98
1315,250,98
1318,249,98
1319,245,95
1320,242,90
1321,241,86
1321,241,86
1321,241,86
1324,240,86
1324,240,86
1324,240,86
1324,240,86
1328,239,89
1328,239,89
1330,239,91
1331,238,92
1332,237,92
1333,234,93
1333,234,93
1335,230,97
1335,230,97
1335,230,97
1335,230,97
1335,230,97
1335,230,97
1341,229,98
1341,229,98
1341,229,98
1341,229,98
1341,229,98
1341,229,98
1341,229,98
1341,229,98
1341,229,98
1341,229,98
1341,229,98
1341,229,98
1341,229,98
1341,229,98
1341,229,98
1341,229,98
1341,229,98
1341,229,98
1341,229,98
1341,229,98
1341,229,98
1362,228,99
1362,228,99
1362,228,99
1362,228,99
1362,228,99
1362,228,99
1362,228,99
1362,228,99
1362,228,99
1362,228,99
1372,226,99
1373,223,99
1374,220,99
1375,212,101
1376,210,101
1377,208,101
1377,208,101
1377,208,101
1380,207,101
1381,200,98
1382,195,96
1383,194,95
1384,189,91
1385,185,87
1386,184,86
1387,181,85
1388,179,83
1389,178,83
1390,177,83
1391,175,83
1392,173,84
1393,170,86
1394,169,87
1395,165,89
1396,157,89
1397,154,89
1398,150,90
1398,150,90
1398,150,90
1398,150,90
1398,150,90
1398,150,90
1398,150,90
1398,150,90
1398,150,90
1398,150,90
1408,147,90
1408,147,90
1410,145,90
1411,141,90
1412,136,90
1413,130,90
1414,127,90
1415,126,90
1416,124,90
1416,124,90
1418,123,90
1419,121,90
1420,120,90
1421,112,90
1422,103,90
1423,97,90
1424,94,90
1424,94,90
1424,94,90
1424,94,90
1424,94,90
1424,94,90
1424,94,90
1431,93,90
1432,91,90
1433,90,90
1434,87,90
1435,84,90
1436,79,92
1437,77,92
1438,73,92
1439,70,92
1440,69,92
1441,66,92
1442,64,91
1443,62,89
1444,60,88
1445,58,86
1446,57,85
1447,55,83
1448,54,83
1448,54,83
1450,52,83
1450,52,83
1452,49,82
1453,43,82
1454,39,83
1455,36,83
1456,34,83
1456,34,83
1456,34,83
1459,33,83
1459,33,83
1459,33,83
1459,33,83
1459,33,83
1464,31,83
1464,31,83
1466,30,84
1466,30,84
1466,30,84
1466,30,84
1466,30,84
1466,30,84
1466,30,84
1466,30,84
1466,30,84
1475,28,84
1475,28,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1477,27,84
1509,26,85
1509,26,85
1509,26,85
1509,26,85
1509,26,85
1509,26,85
1509,26,85
1509,26,85
1509,26,85
1509,26,85
1509,26,85
1509,26,85
1509,26,85
1522,26,86
1522,26,86
1524,25,87
1524,25,87
1526,24,89
1527,24,91
1528,24,94
1528,24,94
1528,24,94
1528,24,94
1528,24,94
1528,24,94
1528,24,94
1528,24,94
1536,24,97
1537,25,98
1537,25,98
1537,25,98
1537,25,98
1537,25,98
1537,25,98
1537,25,98
1537,25,98
1545,26,99
1545,26,99
1545,26,99
1545,26,99
1545,26,99
1545,26,99
1545,26,99
1545,26,99
1545,26,99
1545,26,99
1545,26,99
1545,26,99
1545,26,99
1545,26,99
1545,26,99
1545,26,99
1545,26,99
1545,26,99
1545,26,99
1564,26,100
1564,26,100
1564,26,100
1564,26,100
1564,26,100
